,time,temperature_2m,relative_humidity_2m,precipitation,surface_pressure
10023,2023-02-22T15:00,26.1,65,0.1,916.9
10024,2023-02-22T16:00,26.7,64,0.0,916.3
10025,2023-02-22T17:00,27.0,64,0.0,915.3
10026,2023-02-22T18:00,27.3,61,0.0,914.6
10027,2023-02-22T19:00,27.1,62,0.0,913.9
10028,2023-02-22T20:00,26.6,63,0.0,913.8
10029,2023-02-22T21:00,25.1,73,0.1,914.0
10030,2023-02-22T22:00,23.8,76,0.0,914.3
10031,2023-02-22T23:00,22.2,82,0.0,914.6
10032,2023-02-23T00:00,21.2,86,0.0,915.5
10033,2023-02-23T01:00,21.1,87,0.0,916.0
10034,2023-02-23T02:00,20.5,87,0.0,916.1
10035,2023-02-23T03:00,19.7,87,0.0,915.5
10036,2023-02-23T04:00,19.1,88,0.0,915.1
10037,2023-02-23T05:00,18.5,91,0.0,914.5
10038,2023-02-23T06:00,18.4,94,0.0,914.8
10039,2023-02-23T07:00,17.9,95,0.0,914.5
10040,2023-02-23T08:00,17.6,96,0.0,914.4
10041,2023-02-23T09:00,17.5,96,0.0,914.9
10042,2023-02-23T10:00,18.6,95,0.0,915.7
10043,2023-02-23T11:00,21.4,87,0.0,916.7
10044,2023-02-23T12:00,22.7,80,0.0,917.0
10045,2023-02-23T13:00,23.6,77,0.0,917.4
10046,2023-02-23T14:00,24.7,72,0.1,917.5
10047,2023-02-23T15:00,25.6,70,0.0,916.7
10048,2023-02-23T16:00,26.3,68,0.0,915.8
10049,2023-02-23T17:00,26.7,68,0.1,915.2
10050,2023-02-23T18:00,25.9,75,0.1,914.1
10051,2023-02-23T19:00,25.8,74,0.6,913.8
10052,2023-02-23T20:00,25.0,76,0.7,913.3
10053,2023-02-23T21:00,23.9,82,0.3,913.6
10054,2023-02-23T22:00,22.4,89,0.0,913.7
10055,2023-02-23T23:00,21.7,91,0.0,914.2
10056,2023-02-24T00:00,20.6,90,0.0,914.8
10057,2023-02-24T01:00,20.0,87,0.0,915.1
10058,2023-02-24T02:00,19.4,89,0.0,914.9
10059,2023-02-24T03:00,19.0,91,0.0,914.1
10060,2023-02-24T04:00,18.5,93,0.0,913.6
10061,2023-02-24T05:00,17.9,95,0.0,912.7
10062,2023-02-24T06:00,18.1,94,0.0,912.6
10063,2023-02-24T07:00,17.9,95,0.0,912.4
10064,2023-02-24T08:00,17.8,96,0.0,912.7
10065,2023-02-24T09:00,17.7,96,0.0,913.1
10066,2023-02-24T10:00,18.8,95,0.0,913.9
10067,2023-02-24T11:00,21.2,89,0.0,914.7
10068,2023-02-24T12:00,22.9,82,0.0,915.0
10069,2023-02-24T13:00,24.1,76,0.0,915.0
10070,2023-02-24T14:00,25.2,70,0.1,914.8
10071,2023-02-24T15:00,25.2,73,0.0,914.2
10072,2023-02-24T16:00,26.3,69,0.0,913.8
10073,2023-02-24T17:00,26.6,67,0.1,913.3
10074,2023-02-24T18:00,27.6,61,0.2,912.1
10075,2023-02-24T19:00,27.2,62,0.0,911.6
10076,2023-02-24T20:00,26.7,63,0.1,911.2
10077,2023-02-24T21:00,25.1,72,0.4,911.1
10078,2023-02-24T22:00,23.2,81,1.7,911.5
10079,2023-02-24T23:00,22.5,85,1.7,911.9
10080,2023-02-25T00:00,21.6,92,1.1,912.2
10081,2023-02-25T01:00,21.0,94,0.9,912.6
10082,2023-02-25T02:00,20.4,95,0.4,912.3
10083,2023-02-25T03:00,20.0,95,0.0,912.1
10084,2023-02-25T04:00,19.5,96,0.0,911.4
10085,2023-02-25T05:00,19.1,97,0.0,911.2
10086,2023-02-25T06:00,18.7,99,0.0,911.0
10087,2023-02-25T07:00,18.6,99,0.0,910.8
10088,2023-02-25T08:00,18.6,99,0.0,910.8
10089,2023-02-25T09:00,18.6,99,0.1,911.4
10090,2023-02-25T10:00,19.4,98,0.0,912.3
10091,2023-02-25T11:00,21.0,94,0.0,913.4
10092,2023-02-25T12:00,22.8,86,0.0,914.5
10093,2023-02-25T13:00,23.7,80,0.2,914.3
10094,2023-02-25T14:00,25.0,75,0.1,914.5
10095,2023-02-25T15:00,26.0,71,0.0,913.9
10096,2023-02-25T16:00,26.4,69,0.1,913.4
10097,2023-02-25T17:00,26.7,66,0.1,912.9
10098,2023-02-25T18:00,27.9,61,0.1,912.5
10099,2023-02-25T19:00,27.9,61,0.0,912.1
10100,2023-02-25T20:00,27.5,60,0.0,912.0
10101,2023-02-25T21:00,24.9,73,0.6,912.3
10102,2023-02-25T22:00,23.2,82,0.5,912.3
10103,2023-02-25T23:00,22.2,86,0.1,912.4
10104,2023-02-26T00:00,21.5,90,0.0,913.0
10105,2023-02-26T01:00,20.9,92,0.0,913.4
10106,2023-02-26T02:00,20.4,94,0.0,913.1
10107,2023-02-26T03:00,20.0,96,0.0,913.0
10108,2023-02-26T04:00,19.4,98,0.0,912.2
10109,2023-02-26T05:00,19.1,100,0.0,912.3
10110,2023-02-26T06:00,19.0,100,0.0,912.9
10111,2023-02-26T07:00,18.7,100,0.0,913.0
10112,2023-02-26T08:00,18.7,100,0.0,913.5
10113,2023-02-26T09:00,18.8,100,0.0,913.9
10114,2023-02-26T10:00,19.2,100,0.0,914.4
10115,2023-02-26T11:00,20.8,96,0.0,915.3
10116,2023-02-26T12:00,23.3,87,0.0,915.6
10117,2023-02-26T13:00,25.3,80,0.0,916.5
10118,2023-02-26T14:00,26.4,70,0.1,916.2
10119,2023-02-26T15:00,28.0,61,0.1,916.0
10120,2023-02-26T16:00,29.1,55,0.0,915.2
10121,2023-02-26T17:00,29.6,52,0.0,915.0
10122,2023-02-26T18:00,30.1,50,0.0,914.2
10123,2023-02-26T19:00,29.6,50,0.0,913.8
10124,2023-02-26T20:00,29.1,53,0.0,913.4
10125,2023-02-26T21:00,26.8,65,0.0,913.2
10126,2023-02-26T22:00,24.9,72,0.0,913.6
10127,2023-02-26T23:00,23.6,77,0.0,914.2
10128,2023-02-27T00:00,22.0,83,0.0,914.9
10129,2023-02-27T01:00,20.8,88,0.0,914.8
10130,2023-02-27T02:00,19.6,93,0.0,914.3
10131,2023-02-27T03:00,18.7,97,0.0,913.8
10132,2023-02-27T04:00,17.9,99,0.0,913.3
10133,2023-02-27T05:00,17.6,98,0.0,913.1
10134,2023-02-27T06:00,17.4,98,0.0,913.3
10135,2023-02-27T07:00,17.4,97,0.0,913.0
10136,2023-02-27T08:00,17.4,98,0.0,913.4
10137,2023-02-27T09:00,17.5,98,0.0,914.0
10138,2023-02-27T10:00,18.5,96,0.0,914.9
10139,2023-02-27T11:00,21.9,89,0.0,916.4
10140,2023-02-27T12:00,24.9,79,0.0,917.0
10141,2023-02-27T13:00,26.5,72,0.0,917.6
10142,2023-02-27T14:00,27.8,63,0.0,917.5
10143,2023-02-27T15:00,29.0,56,0.0,917.3
10144,2023-02-27T16:00,29.9,50,0.0,916.5
10145,2023-02-27T17:00,30.4,47,0.0,916.0
10146,2023-02-27T18:00,30.6,47,0.0,915.6
10147,2023-02-27T19:00,30.3,46,0.0,915.1
10148,2023-02-27T20:00,29.8,47,0.0,915.3
10149,2023-02-27T21:00,27.6,58,0.0,914.8
10150,2023-02-27T22:00,25.5,67,0.0,915.3
10151,2023-02-27T23:00,23.3,76,0.5,916.2
10152,2023-02-28T00:00,22.4,78,0.3,916.5
10153,2023-02-28T01:00,21.3,84,0.0,916.7
10154,2023-02-28T02:00,20.9,86,0.0,916.8
10155,2023-02-28T03:00,20.7,88,0.0,916.1
10156,2023-02-28T04:00,20.7,88,0.0,915.6
10157,2023-02-28T05:00,20.6,88,0.0,915.1
10158,2023-02-28T06:00,20.5,88,0.0,915.1
10159,2023-02-28T07:00,20.3,89,0.0,915.0
10160,2023-02-28T08:00,19.9,90,0.0,915.2
10161,2023-02-28T09:00,19.6,91,0.0,915.3
10162,2023-02-28T10:00,20.2,91,0.0,915.9
10163,2023-02-28T11:00,22.3,83,0.0,917.0
10164,2023-02-28T12:00,23.5,77,0.0,917.9
10165,2023-02-28T13:00,24.8,70,0.0,918.3
10166,2023-02-28T14:00,26.1,64,0.0,918.3
10167,2023-02-28T15:00,27.0,60,0.0,917.5
10168,2023-02-28T16:00,28.0,56,0.0,916.7
10169,2023-02-28T17:00,28.6,53,0.0,915.7
10170,2023-02-28T18:00,29.0,50,0.0,915.5
10171,2023-02-28T19:00,28.7,51,0.1,915.2
10172,2023-02-28T20:00,28.1,52,0.0,914.8
10173,2023-02-28T21:00,26.7,58,0.0,914.6
10174,2023-02-28T22:00,23.7,68,0.3,914.9
10175,2023-02-28T23:00,22.2,78,1.7,915.7
10176,2023-03-01T00:00,21.4,80,1.2,916.3
10177,2023-03-01T01:00,20.7,82,0.0,916.2
10178,2023-03-01T02:00,20.0,83,0.0,915.8
10179,2023-03-01T03:00,19.4,86,0.0,915.4
10180,2023-03-01T04:00,19.0,87,0.0,915.1
10181,2023-03-01T05:00,18.6,89,0.0,914.7
10182,2023-03-01T06:00,17.8,92,0.0,914.3
10183,2023-03-01T07:00,17.7,93,0.0,914.3
10184,2023-03-01T08:00,17.4,94,0.0,914.3
10185,2023-03-01T09:00,17.2,95,0.0,914.6
10186,2023-03-01T10:00,18.3,94,0.0,915.0
10187,2023-03-01T11:00,21.2,84,0.0,916.6
10188,2023-03-01T12:00,22.9,79,0.0,916.9
10189,2023-03-01T13:00,24.8,73,0.0,917.3
10190,2023-03-01T14:00,26.5,62,0.0,916.7
10191,2023-03-01T15:00,27.7,53,0.0,916.5
10192,2023-03-01T16:00,28.5,48,0.0,915.7
10193,2023-03-01T17:00,28.8,45,0.0,914.9
10194,2023-03-01T18:00,28.4,49,0.0,914.1
10195,2023-03-01T19:00,28.3,49,0.0,913.7
10196,2023-03-01T20:00,27.7,49,0.0,913.2
10197,2023-03-01T21:00,26.5,59,0.0,912.9
10198,2023-03-01T22:00,24.8,64,0.0,912.7
10199,2023-03-01T23:00,23.9,65,0.0,913.1
10200,2023-03-02T00:00,22.6,68,0.0,913.5
10201,2023-03-02T01:00,21.7,72,0.0,913.6
10202,2023-03-02T02:00,20.3,78,0.0,913.4
10203,2023-03-02T03:00,19.5,84,0.0,913.2
10204,2023-03-02T04:00,18.9,87,0.0,912.9
10205,2023-03-02T05:00,18.3,91,0.0,912.3
10206,2023-03-02T06:00,19.8,87,0.0,912.6
10207,2023-03-02T07:00,19.6,88,0.0,912.3
10208,2023-03-02T08:00,19.4,89,0.0,912.4
10209,2023-03-02T09:00,18.9,91,0.0,912.6
10210,2023-03-02T10:00,19.6,91,0.0,913.4
10211,2023-03-02T11:00,22.4,80,0.0,914.5
10212,2023-03-02T12:00,23.9,75,0.0,914.9
10213,2023-03-02T13:00,24.9,72,0.0,915.0
10214,2023-03-02T14:00,25.6,67,0.1,915.4
10215,2023-03-02T15:00,26.4,64,0.1,915.2
10216,2023-03-02T16:00,27.4,60,0.0,914.5
10217,2023-03-02T17:00,27.8,58,0.0,913.5
10218,2023-03-02T18:00,27.0,65,0.1,912.3
10219,2023-03-02T19:00,26.1,71,1.2,911.5
10220,2023-03-02T20:00,24.8,78,2.8,911.5
10221,2023-03-02T21:00,23.6,81,0.8,911.8
10222,2023-03-02T22:00,22.2,86,0.3,912.1
10223,2023-03-02T23:00,21.5,87,0.0,911.8
10224,2023-03-03T00:00,21.5,88,0.0,913.0
10225,2023-03-03T01:00,21.0,90,0.0,913.3
10226,2023-03-03T02:00,20.5,91,0.9,913.9
10227,2023-03-03T03:00,20.3,92,0.5,913.7
10228,2023-03-03T04:00,20.1,92,0.3,913.3
10229,2023-03-03T05:00,19.7,93,0.2,912.8
10230,2023-03-03T06:00,19.3,95,0.0,912.1
10231,2023-03-03T07:00,18.7,97,0.0,911.9
10232,2023-03-03T08:00,18.3,98,0.0,911.9
10233,2023-03-03T09:00,18.0,99,0.0,912.1
10234,2023-03-03T10:00,18.8,98,0.0,912.9
10235,2023-03-03T11:00,21.5,90,0.0,914.5
10236,2023-03-03T12:00,23.7,81,0.0,915.0
10237,2023-03-03T13:00,24.9,75,0.0,915.0
10238,2023-03-03T14:00,25.8,71,0.1,915.1
10239,2023-03-03T15:00,26.8,65,0.0,914.5
10240,2023-03-03T16:00,27.5,60,0.0,913.6
10241,2023-03-03T17:00,28.0,58,0.0,913.1
10242,2023-03-03T18:00,28.2,59,0.0,912.6
10243,2023-03-03T19:00,28.1,59,0.0,912.2
10244,2023-03-03T20:00,27.5,59,0.0,912.3
10245,2023-03-03T21:00,26.1,67,0.1,912.1
10246,2023-03-03T22:00,24.1,76,0.0,912.2
10247,2023-03-03T23:00,22.7,82,0.0,912.4
10248,2023-03-04T00:00,22.2,87,0.0,913.1
10249,2023-03-04T01:00,21.6,89,0.0,913.4
10250,2023-03-04T02:00,21.1,91,0.0,913.0
10251,2023-03-04T03:00,20.6,92,0.1,913.0
10252,2023-03-04T04:00,20.2,94,0.6,912.3
10253,2023-03-04T05:00,20.0,94,0.5,912.2
10254,2023-03-04T06:00,19.9,93,0.0,912.3
10255,2023-03-04T07:00,19.5,95,0.0,912.1
10256,2023-03-04T08:00,19.1,96,0.0,912.3
10257,2023-03-04T09:00,18.8,96,0.0,912.8
10258,2023-03-04T10:00,19.6,96,0.0,913.7
10259,2023-03-04T11:00,22.5,89,0.0,914.9
10260,2023-03-04T12:00,24.5,76,0.0,915.5
10261,2023-03-04T13:00,25.8,66,0.0,915.6
10262,2023-03-04T14:00,26.9,59,0.0,915.7
10263,2023-03-04T15:00,27.8,54,0.0,915.3
10264,2023-03-04T16:00,28.6,50,0.0,914.8
10265,2023-03-04T17:00,28.8,49,0.0,913.8
10266,2023-03-04T18:00,28.9,50,0.0,912.8
10267,2023-03-04T19:00,28.8,50,0.0,912.1
10268,2023-03-04T20:00,28.5,50,0.0,912.1
10269,2023-03-04T21:00,27.3,61,0.0,912.1
10270,2023-03-04T22:00,25.0,69,0.0,912.4
10271,2023-03-04T23:00,23.2,78,0.0,912.4
10272,2023-03-05T00:00,21.6,87,0.0,912.9
10273,2023-03-05T01:00,21.0,89,0.0,912.8
10274,2023-03-05T02:00,20.5,92,0.0,912.5
10275,2023-03-05T03:00,20.2,94,0.0,912.2
10276,2023-03-05T04:00,20.0,95,0.0,911.6
10277,2023-03-05T05:00,19.7,96,0.0,911.1
10278,2023-03-05T06:00,18.3,99,0.0,910.9
10279,2023-03-05T07:00,18.0,100,0.0,910.4
10280,2023-03-05T08:00,18.0,100,0.0,910.6
10281,2023-03-05T09:00,18.0,100,0.0,911.1
10282,2023-03-05T10:00,18.7,99,0.0,912.0
10283,2023-03-05T11:00,21.0,95,0.0,913.1
10284,2023-03-05T12:00,23.1,85,0.0,913.3
10285,2023-03-05T13:00,24.6,77,0.1,913.4
10286,2023-03-05T14:00,25.4,74,0.2,913.1
10287,2023-03-05T15:00,26.4,70,0.2,912.9
10288,2023-03-05T16:00,27.0,65,0.1,912.2
10289,2023-03-05T17:00,27.3,61,0.1,911.6
10290,2023-03-05T18:00,26.4,66,0.1,910.6
10291,2023-03-05T19:00,25.6,73,0.5,910.2
10292,2023-03-05T20:00,24.7,77,0.9,909.8
10293,2023-03-05T21:00,24.0,82,0.3,909.9
10294,2023-03-05T22:00,22.8,85,0.0,910.0
10295,2023-03-05T23:00,21.5,91,0.0,910.3
10296,2023-03-06T00:00,20.8,92,0.0,910.7
10297,2023-03-06T01:00,19.9,96,0.0,910.7
10298,2023-03-06T02:00,19.2,97,0.0,910.5
10299,2023-03-06T03:00,18.7,98,0.0,910.0
10300,2023-03-06T04:00,18.7,98,0.0,909.6
10301,2023-03-06T05:00,18.5,99,0.0,909.2
10302,2023-03-06T06:00,18.4,100,0.0,909.1
10303,2023-03-06T07:00,18.5,100,0.0,908.7
10304,2023-03-06T08:00,18.3,100,0.1,909.1
10305,2023-03-06T09:00,18.2,100,0.1,909.3
10306,2023-03-06T10:00,19.0,100,0.0,910.2
10307,2023-03-06T11:00,21.0,94,0.0,911.2
10308,2023-03-06T12:00,22.6,88,0.0,912.0
10309,2023-03-06T13:00,23.8,82,1.1,912.3
10310,2023-03-06T14:00,25.0,77,0.2,912.0
10311,2023-03-06T15:00,25.9,72,0.2,911.7
10312,2023-03-06T16:00,26.2,69,0.2,910.9
10313,2023-03-06T17:00,26.6,70,0.3,910.7
10314,2023-03-06T18:00,25.9,73,0.7,910.0
10315,2023-03-06T19:00,25.4,72,0.2,909.5
10316,2023-03-06T20:00,24.4,78,0.6,909.7
10317,2023-03-06T21:00,22.6,87,3.6,910.1
10318,2023-03-06T22:00,21.4,89,2.3,910.5
10319,2023-03-06T23:00,20.5,92,3.6,911.4
10320,2023-03-07T00:00,20.0,92,0.3,911.8
10321,2023-03-07T01:00,19.8,93,0.0,911.7
10322,2023-03-07T02:00,19.3,94,0.0,911.5
10323,2023-03-07T03:00,18.9,95,0.0,910.9
10324,2023-03-07T04:00,18.6,94,0.0,910.6
10325,2023-03-07T05:00,18.3,94,0.0,910.3
10326,2023-03-07T06:00,17.6,94,0.5,910.5
10327,2023-03-07T07:00,17.6,94,0.4,910.3
10328,2023-03-07T08:00,17.5,94,0.0,910.7
10329,2023-03-07T09:00,17.4,94,0.0,911.4
10330,2023-03-07T10:00,18.0,95,0.0,912.2
10331,2023-03-07T11:00,20.2,90,0.0,913.4
10332,2023-03-07T12:00,22.1,85,0.0,913.8
10333,2023-03-07T13:00,23.6,80,0.0,914.2
10334,2023-03-07T14:00,25.2,71,0.0,914.1
10335,2023-03-07T15:00,25.7,67,0.1,913.9
10336,2023-03-07T16:00,26.2,66,0.2,913.3
10337,2023-03-07T17:00,26.1,70,0.3,912.9
10338,2023-03-07T18:00,25.8,72,2.6,912.0
10339,2023-03-07T19:00,24.2,78,2.9,911.9
10340,2023-03-07T20:00,23.2,81,1.7,912.0
10341,2023-03-07T21:00,22.5,85,1.0,912.3
10342,2023-03-07T22:00,21.6,88,0.0,912.3
10343,2023-03-07T23:00,21.2,90,0.0,912.9
10344,2023-03-08T00:00,19.1,85,0.0,913.6
10345,2023-03-08T01:00,18.4,88,0.0,913.9
10346,2023-03-08T02:00,17.8,91,0.0,913.6
10347,2023-03-08T03:00,17.5,92,0.0,913.3
10348,2023-03-08T04:00,17.3,94,0.0,912.6
10349,2023-03-08T05:00,17.2,94,0.0,912.2
10350,2023-03-08T06:00,16.8,94,0.0,912.2
10351,2023-03-08T07:00,16.8,95,0.0,911.7
10352,2023-03-08T08:00,16.7,95,0.0,911.7
10353,2023-03-08T09:00,16.5,96,0.0,912.3
10354,2023-03-08T10:00,17.1,95,0.0,913.2
10355,2023-03-08T11:00,19.3,92,0.0,914.3
10356,2023-03-08T12:00,20.9,88,0.0,914.9
10357,2023-03-08T13:00,22.2,82,0.0,915.2
10358,2023-03-08T14:00,23.1,77,0.0,914.9
10359,2023-03-08T15:00,24.0,73,0.0,914.6
10360,2023-03-08T16:00,23.9,72,0.0,913.8
10361,2023-03-08T17:00,23.9,73,0.0,913.3
10362,2023-03-08T18:00,25.2,68,0.0,912.8
10363,2023-03-08T19:00,25.1,68,0.0,912.7
10364,2023-03-08T20:00,24.4,71,0.0,912.5
10365,2023-03-08T21:00,22.8,80,0.0,912.2
10366,2023-03-08T22:00,21.2,89,0.0,912.4
10367,2023-03-08T23:00,20.3,91,0.0,913.0
10368,2023-03-09T00:00,20.1,90,0.0,914.0
10369,2023-03-09T01:00,19.7,92,0.0,914.2
10370,2023-03-09T02:00,19.1,93,0.0,914.3
10371,2023-03-09T03:00,18.6,93,0.0,913.8
10372,2023-03-09T04:00,18.2,94,0.0,913.3
10373,2023-03-09T05:00,17.8,96,0.0,912.5
10374,2023-03-09T06:00,18.0,97,0.0,913.2
10375,2023-03-09T07:00,17.7,97,0.0,913.0
10376,2023-03-09T08:00,17.5,98,0.0,913.4
10377,2023-03-09T09:00,17.3,99,0.0,913.8
10378,2023-03-09T10:00,17.9,98,0.0,914.4
10379,2023-03-09T11:00,20.5,94,0.0,915.2
10380,2023-03-09T12:00,23.1,84,0.0,915.9
10381,2023-03-09T13:00,24.2,74,0.1,916.1
10382,2023-03-09T14:00,25.4,68,0.1,915.8
10383,2023-03-09T15:00,26.3,66,0.0,915.2
10384,2023-03-09T16:00,26.6,64,0.1,914.1
10385,2023-03-09T17:00,26.3,65,0.1,913.2
10386,2023-03-09T18:00,26.4,67,0.2,912.7
10387,2023-03-09T19:00,25.5,74,0.8,912.4
10388,2023-03-09T20:00,24.6,77,2.0,912.2
10389,2023-03-09T21:00,23.5,82,1.0,912.3
10390,2023-03-09T22:00,22.4,86,0.8,912.6
10391,2023-03-09T23:00,21.9,87,0.2,912.9
10392,2023-03-10T00:00,21.3,90,0.0,913.5
10393,2023-03-10T01:00,20.8,92,0.0,913.8
10394,2023-03-10T02:00,20.2,94,0.0,913.6
10395,2023-03-10T03:00,19.7,96,0.0,913.5
10396,2023-03-10T04:00,19.4,96,0.0,913.2
10397,2023-03-10T05:00,19.2,96,0.0,913.0
10398,2023-03-10T06:00,18.9,97,0.0,912.7
10399,2023-03-10T07:00,18.3,98,0.0,912.3
10400,2023-03-10T08:00,17.8,98,0.0,912.4
10401,2023-03-10T09:00,17.4,98,0.0,912.8
10402,2023-03-10T10:00,18.3,96,0.0,913.6
10403,2023-03-10T11:00,21.6,88,0.0,915.0
10404,2023-03-10T12:00,23.4,81,0.0,915.3
10405,2023-03-10T13:00,24.8,73,0.0,915.6
10406,2023-03-10T14:00,25.8,67,0.0,915.5
10407,2023-03-10T15:00,26.7,61,0.0,914.9
10408,2023-03-10T16:00,26.7,61,0.1,914.5
10409,2023-03-10T17:00,26.8,61,0.1,913.5
10410,2023-03-10T18:00,27.4,60,0.0,912.3
10411,2023-03-10T19:00,27.1,60,0.0,912.1
10412,2023-03-10T20:00,26.3,63,0.0,912.0
10413,2023-03-10T21:00,23.7,77,2.6,912.2
10414,2023-03-10T22:00,22.2,83,1.9,912.5
10415,2023-03-10T23:00,21.8,86,3.0,913.2
10416,2023-03-11T00:00,21.2,87,3.2,913.6
10417,2023-03-11T01:00,20.8,90,3.3,913.5
10418,2023-03-11T02:00,20.4,93,3.8,913.2
10419,2023-03-11T03:00,20.2,93,2.0,913.1
10420,2023-03-11T04:00,19.8,94,1.3,912.6
10421,2023-03-11T05:00,19.5,95,0.6,912.2
10422,2023-03-11T06:00,19.3,95,0.2,911.8
10423,2023-03-11T07:00,19.1,95,0.0,911.4
10424,2023-03-11T08:00,19.1,94,0.0,911.6
10425,2023-03-11T09:00,19.0,93,0.0,911.9
10426,2023-03-11T10:00,19.1,94,0.2,912.8
10427,2023-03-11T11:00,20.0,91,0.2,913.6
10428,2023-03-11T12:00,20.8,89,0.0,914.2
10429,2023-03-11T13:00,21.2,89,0.4,914.3
10430,2023-03-11T14:00,22.4,86,0.1,914.4
10431,2023-03-11T15:00,22.7,85,0.2,913.8
10432,2023-03-11T16:00,22.9,84,1.5,913.1
10433,2023-03-11T17:00,23.1,83,4.0,912.7
10434,2023-03-11T18:00,23.1,82,1.0,912.0
10435,2023-03-11T19:00,23.3,82,1.0,911.7
10436,2023-03-11T20:00,22.9,85,0.9,911.7
10437,2023-03-11T21:00,21.8,89,1.3,911.5
10438,2023-03-11T22:00,21.0,91,1.0,912.5
10439,2023-03-11T23:00,20.6,93,0.1,912.9
10440,2023-03-12T00:00,19.8,94,0.0,913.6
10441,2023-03-12T01:00,19.6,96,0.1,913.9
10442,2023-03-12T02:00,19.3,97,0.0,913.7
10443,2023-03-12T03:00,19.0,97,0.0,913.5
10444,2023-03-12T04:00,18.8,98,0.1,912.6
10445,2023-03-12T05:00,18.7,98,0.3,912.4
10446,2023-03-12T06:00,18.6,99,0.1,912.2
10447,2023-03-12T07:00,18.5,99,0.1,912.1
10448,2023-03-12T08:00,18.4,99,0.0,912.3
10449,2023-03-12T09:00,18.2,98,0.1,912.7
10450,2023-03-12T10:00,18.6,98,0.0,913.5
10451,2023-03-12T11:00,19.9,93,0.0,914.4
10452,2023-03-12T12:00,20.7,91,0.3,914.2
10453,2023-03-12T13:00,21.7,88,0.3,914.8
10454,2023-03-12T14:00,22.2,86,0.3,914.3
10455,2023-03-12T15:00,23.6,80,0.0,914.1
10456,2023-03-12T16:00,24.1,76,0.1,913.5
10457,2023-03-12T17:00,24.6,75,0.2,913.2
10458,2023-03-12T18:00,25.3,69,0.3,912.1
10459,2023-03-12T19:00,25.1,72,0.3,911.8
10460,2023-03-12T20:00,24.3,77,3.9,911.3
10461,2023-03-12T21:00,23.4,82,3.3,911.9
10462,2023-03-12T22:00,22.5,87,2.6,912.5
10463,2023-03-12T23:00,21.7,89,1.9,912.7
10464,2023-03-13T00:00,20.9,91,0.6,913.8
10465,2023-03-13T01:00,20.5,91,0.9,914.0
10466,2023-03-13T02:00,20.4,90,0.6,914.0
10467,2023-03-13T03:00,20.0,92,0.8,913.9
10468,2023-03-13T04:00,19.6,92,0.3,913.2
10469,2023-03-13T05:00,19.6,92,0.0,913.1
10470,2023-03-13T06:00,19.5,92,0.0,912.7
10471,2023-03-13T07:00,19.3,92,0.0,912.7
10472,2023-03-13T08:00,19.2,92,0.0,912.9
10473,2023-03-13T09:00,19.1,92,0.0,913.6
10474,2023-03-13T10:00,19.6,91,0.0,914.3
10475,2023-03-13T11:00,20.5,87,0.0,915.3
10476,2023-03-13T12:00,21.6,82,0.0,915.7
10477,2023-03-13T13:00,23.0,76,0.0,915.8
10478,2023-03-13T14:00,23.7,72,0.0,915.6
10479,2023-03-13T15:00,24.6,68,0.0,915.0
10480,2023-03-13T16:00,24.7,68,0.2,914.5
10481,2023-03-13T17:00,25.5,65,0.0,913.9
10482,2023-03-13T18:00,25.8,64,0.0,913.4
10483,2023-03-13T19:00,25.5,66,0.0,913.1
10484,2023-03-13T20:00,24.8,68,0.1,912.8
10485,2023-03-13T21:00,23.8,76,0.1,913.0
10486,2023-03-13T22:00,23.0,79,1.1,913.3
10487,2023-03-13T23:00,22.0,84,2.4,913.8
10488,2023-03-14T00:00,21.5,86,0.9,914.5
10489,2023-03-14T01:00,21.1,85,0.5,915.1
10490,2023-03-14T02:00,20.5,88,0.0,914.8
10491,2023-03-14T03:00,20.1,90,0.0,914.5
10492,2023-03-14T04:00,19.8,91,0.0,914.0
10493,2023-03-14T05:00,19.6,91,0.0,913.7
10494,2023-03-14T06:00,19.6,92,0.0,913.7
10495,2023-03-14T07:00,19.4,92,0.0,913.3
10496,2023-03-14T08:00,19.4,91,0.0,913.5
10497,2023-03-14T09:00,19.3,90,0.0,913.8
10498,2023-03-14T10:00,19.4,90,0.0,914.1
10499,2023-03-14T11:00,20.2,89,0.0,914.9
10500,2023-03-14T12:00,21.1,84,0.0,915.7
10501,2023-03-14T13:00,21.9,80,0.0,915.9
10502,2023-03-14T14:00,22.9,76,0.0,915.8
10503,2023-03-14T15:00,23.2,73,0.1,915.1
10504,2023-03-14T16:00,24.0,69,0.0,914.6
10505,2023-03-14T17:00,24.3,70,0.0,914.3
10506,2023-03-14T18:00,25.3,60,0.0,913.7
10507,2023-03-14T19:00,24.9,62,0.0,913.5
10508,2023-03-14T20:00,24.6,64,0.0,913.3
10509,2023-03-14T21:00,23.5,71,0.0,912.9
10510,2023-03-14T22:00,22.4,76,0.0,912.7
10511,2023-03-14T23:00,21.5,80,0.0,912.8
10512,2023-03-15T00:00,21.0,84,0.0,914.7
10513,2023-03-15T01:00,20.6,86,0.0,914.6
10514,2023-03-15T02:00,20.3,86,0.0,914.5
10515,2023-03-15T03:00,19.7,88,0.0,913.9
10516,2023-03-15T04:00,19.1,90,0.0,913.2
10517,2023-03-15T05:00,18.5,91,0.0,912.9
10518,2023-03-15T06:00,18.8,89,0.0,913.2
10519,2023-03-15T07:00,18.5,90,0.0,913.1
10520,2023-03-15T08:00,18.3,91,0.0,913.3
